"measureKey";"measureName";"systemName";"entityName";"entityType";"entityId";"value"
"averageComplexityOfRequestTraces";"Average Complexity of Request Traces";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"3.5294117647058822"
"namespaceSeparation";"Namespace Separation";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"databaseTypeUtilization";"Database Type Utilization";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"1"
"numberOfServiceConnectedToStorageBackingService";"Number of Services connected to a Storage Backing Service";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"1"
"averageStorageBackendSharing";"Average Storage Backend Sharing";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0.2"
"averageWeightedStorageBackendSharing";"Average Weighted Storage Backend Sharing";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0.5666666666666667"
"averageBrokerBackendSharing";"Average Broker Backend Sharing";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"n/a"
"averageWeightedBrokerBackendSharing";"Average Weighted Broker Backend Sharing";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"n/a"
"serviceDiscoveryUsage";"Service Discovery Usage";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"1"
"averageNumberOfEndpointsPerService";"Average Number of Endpoints per Service";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"6.625"
"numberOfComponents";"Number of components";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"8"
"numberOfServices";"Number of Services";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"5"
"numberOfBackingServices";"Number of Backing Services";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"1"
"ratioOfFullyManagedInfrastructure";"Ratio of fully managed infrastructure";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0.5"
"ratioOfManagedBackingServices";"Ratio of managed backing services";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0.6666666666666666"
"amountOfRedundancy";"Amount of redundancy";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"1"
"serviceReplicationLevel";"Service Replication level";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"5"
"medianServiceReplication";"Median Service Replication level";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"5"
"smallestReplicationValue";"Smallelst Service Replication Value";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"5"
"storageReplicationLevel";"Storage Replication level";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"2"
"ratioOfCachedDataAggregates";"Ratio of Cached Data Aggregates";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0.3333333333333333"
"dataShardingLevel";"Level of sharding across storage backing services";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"1"
"ratioOfInfrastructureEnforcingResourceBoundaries";"Ratio infrastructure enforcing resource boundaries";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0.5"
"ratioOfDeploymentMappingsWithStatedResourceRequirements";"Ratio of Deployment Mappings with stated resource requirements";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"deployedEntitiesAutoscaling";"Deployed Entities Autoscaling";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0.875"
"infrastructureAutoscaling";"Infrastructure Autoscaling";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0.25"
"ratioOfAbstractedHardware";"Ratio of abstracted hardware";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0.75"
"nonProviderSpecificInfrastructureArtifacts";"Non-provider-specific infrastructure artifacts";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"nonProviderSpecificComponentArtifacts";"Non-provider-specific component artifacts";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0.75"
"configurationExternalization";"Configuration externalization";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"configurationStoredInConfigService";"Configuration stored in config service";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"n/a"
"ratioOfEndpointsCoveredByContract";"Ratio of endpoints covered by contract";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"standardizedDeployments";"Standardized Deployments";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"selfContainedDeployments";"Self-contained Deployments";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"replacingDeployments";"Replacing Deployments";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"ratioOfComponentsWhoseExternalIngressIsProxied";"Ratio of components whose external ingress is proxied";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"1"
"numberOfAvailabilityZonesUsedByStorageServices";"Number of Availability Zones used by storage services";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"3"
"numberOfAvailabilityZonesUsedByServices";"Number of Availability Zones used by services";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"3"
"rollingUpdateOption";"Rolling Update Option";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0.3333333333333333"
"rollingUpdates";"Rolling updates";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"ratioOfAutomaticallyMaintainedInfrastructure";"Ratio of automatically maintained infrastructure";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"1"
"ratioOfLinksWithTimeout";"Ratio of links with timeout";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"ratioOfLinksWithRetryLogic";"Ratio of Links with retry logic";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"ratioOfLinksWithComplexFailover";"Ratio of Links with Complex Failover";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"deploymentsWithRestart";"Deployments with restart";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"ratioOfDocumentedEndpoints";"Ratio of documented endpoints";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"serviceMeshUsage";"Service Mesh Usage";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"ratioOfComponentsWhoseEgressIsProxied";"Ratio of components whose egress is proxied";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"ratioOfInfrastructureNodesThatSupportMonitoring";"Ratio of Infrastructure nodes that support Monitoring";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"ratioOfComponentsThatSupportMonitoring";"Ratio of Components that support Monitoring";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0"
"ratioOfProviderManagedComponentsAndInfrastructure";"Ratio of Provider-Managed Components and Infrastructure";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"0.5"
"componentDensity";"Component density";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"2.6666666666666665"
"numberOfAvailabilityZonesUsedByInfrastructure";"Number of Availability Zones used by infrastructure";"teastore-private-nlb-rds-two-highreplication-model";"teastore-private-nlb-rds-two-highreplication-model";"system";"4";"3"
"ratioOfEndpointsSupportingSsl";"Ratio of endpoints that support SSL";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"0"
"ratioOfExternalEndpointsSupportingTls";"Ratio of external endpoints that support TLS";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"n/a"
"secretsExternalization";"Secrets Externalization";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"n/a"
"secretsStoredInVault";"Secrets stored in vault";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"n/a"
"accessRestrictedToCallers";"Access restricted to callers";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"0"
"ratioOfEndpointsThatSupportTokenBasedAuthentication";"Ratio of endpoints that support token-based authentication ";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"0"
"ratioOfEndpointsThatSupportApiKeys";"Ratio of endpoints that support API Keys";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"0"
"ratioOfEndpointsThatSupportPlaintextAuthentication";"Ratio of endpoints that support plaintext authentication";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"0"
"ratioOfEndpointsThatAreIncludedInASingleSignOnApproach";"Ratio of endpoints that are included in an single-sign-on approach";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"0"
"iendpointAccessMethodsConsistency";"Consistency of supported authentication methods of endpoints";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"n/a"
"externalEndpointAccessConsistency";"Consistency of supported authentication methods of external endpoints";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"n/a"
"ratioOfDelegatedAuthentication";"Ratio of delegated authentication";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"0"
"serviceInterfaceDataCohesion";"Service Interface Data Cohesion";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"3"
"cohesionBetweenEndpointsBasedOnDataAggregateUsage";"Cohesion between Endpoints based on data aggregate usage";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"0.2"
"resourceCount";"Data Aggregate Count";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"1"
"numberOfProvidedSynchronousAndAsynchronousEndpoints";"Number of provided synchronous and asynchronous endpoints";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"6"
"numberOfSynchronousEndpointsOfferedByAService";"Number of synchronous endpoints offered by a service";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"6"
"serviceInterfaceUsageCohesion";"Service Interface Usage Cohesion";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"0.6666666666666666"
"unusedEndpointCount";"Unused Endpoint Count";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"2"
"numberOfReadEndpointsProvidedByAService";"Number of Read Endpoints provided by a service";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"4"
"numberOfWriteEndpointsProvidedByAService";"Number of Write Endpoints provided by a service";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"2"
"readWriteSeparationForDataAggregates";"Read Write Separation for Data Aggregates";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"0"
"degreeOfSeparationByGateways";"Degree of separation by gateways";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"n/a"
"ratioOfStateDependencyOfEndpoints";"Ratio of state dependency of endpoints";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"0.5"
"degreeToWhichComponentsAreLinkedToStatefulComponents";"Degree to which components are linked to stateful components";"teastore-private-nlb-rds-two-highreplication-model";"Imageprovider";"component";"aab93ad7-320d-44f6-b032-adb0e6c0898c";"0.5"
